,rand_index,SITE ID,datetime,hour,二氧化硫,溫度,一氧化碳,臭氧,細懸浮微粒,相對濕度,懸浮微粒,二氧化氮
54559,244184,EPA061,2021-02-08,8,0.5,23,0.11,48.7,12,73,18,0.7
54560,248528,EPA062,2021-02-08,8,0.5,21.4,0.31,27.4,13,69,16,5
54561,252872,EPA063,2021-02-08,8,1.3,21.1,0.27,23.1,7,67,16,3.2
54562,257216,EPA064,2021-02-08,8,0.5,14,0.21,51.3,9,100,13,2
54563,261560,EPA065,2021-02-08,8,1.7,19.2,0.28,26,12,91,19,7.4
54564,265904,EPA066,2021-02-08,8,1.6,19.4,0.38,11,11,94,21,13.6
54565,270248,EPA067,2021-02-08,8,3.7,21.8,1.74,11.6,16,69,37,39.3
54566,274592,EPA068,2021-02-08,8,2.6,20.8,1.13,27.2,20,77,34.2,29
54567,278936,EPA069,2021-02-08,8,3.1,17.2,0.61,25.9,49,78,65,16.1
54568,287624,EPA070,2021-02-08,8,1.7,20.9,0.97,30.2,15,76,29,22.7
54569,291968,EPA071,2021-02-08,8,3.3,20.5,1.37,15.9,81,83,99,33
54570,296312,EPA072,2021-02-08,8,2.9,15.5,0.72,17.5,41,75,55,20
54571,300656,EPA075,2021-02-08,8,3.7,16,0.29,52.3,18,70,35,6
54572,305000,EPA077,2021-02-08,8,2.1,19.2,0.39,44.2,30,78,39,6.7
54573,309344,EPA078,2021-02-08,8,0.5,18.3,0.31,47.6,21,86,29,3.9
54574,318032,EPA080,2021-02-08,8,0.5,18.1,0.28,18.4,11,86,30,3.5
54575,944,EPA001,2021-02-09,8,1.1,17.4,0.23,39.9,16,71,34,6.2
54576,48728,EPA002,2021-02-09,8,1.9,16.5,0.49,14.4,17,82,34,34.4
54577,96512,EPA003,2021-02-09,8,1.4,17.9,0.19,47.4,13,68,43,1.6
54578,144296,EPA004,2021-02-09,8,1.5,17.6,0.36,39.1,13,68,40,10
54579,192080,EPA005,2021-02-09,8,1.8,17.3,0.43,34.2,20,68,41,13.3
54580,235520,EPA006,2021-02-09,8,2.4,17.4,0.37,31.1,13,66,32,15.7
54581,283304,EPA007,2021-02-09,8,1.7,17.5,0.4,32.9,15,65,38,15.7
54582,313712,EPA008,2021-02-09,8,1.2,18,0.42,32.1,16,70,31,13.1
54583,331088,EPA009,2021-02-09,8,1.7,18.9,0.34,41.7,19,60,47,10.1
54584,5288,EPA010,2021-02-09,8,2.3,18.8,0.23,41,11,60,32,4.5
54585,9632,EPA011,2021-02-09,8,2.8,18.5,0.22,38.6,13,74,37,11.1
54586,13976,EPA012,2021-02-09,8,1.7,17.9,0.7,18.4,16,73,33,28.1
54587,18320,EPA013,2021-02-09,8,1.4,17.5,0.43,22.8,13,65,31,25.6
54588,22664,EPA014,2021-02-09,8,0.5,17,0.26,40.7,12,68,28,6.1
54589,27008,EPA015,2021-02-09,8,2.3,17,0.4,18,19,72,39,21.95
54590,35696,EPA017,2021-02-09,8,3.5,17.5,0.41,38.1,17,70,38,10.4
54591,40040,EPA018,2021-02-09,8,1.8,17.6,0.25,38.7,16,71,44,13.1
54592,44384,EPA019,2021-02-09,8,3.35,17.4,0.24,32.5,14,66,49,10.3
54593,53072,EPA020,2021-02-09,8,1.4,17.4,0.39,40.3,21,69,42,8.5
54594,57416,EPA021,2021-02-09,8,1.3,16.4,0.33,41.6,17,73,32,8.7
54595,61760,EPA022,2021-02-09,8,1.7,17.8,0.27,42.1,17,66,40,8.4
54596,66104,EPA023,2021-02-09,8,1.8,18.2,0.3,43.5,7,67,23,7.5
54597,70448,EPA024,2021-02-09,8,1.7,18.9,0.34,41.7,19,60,47,10.1
54598,74792,EPA025,2021-02-09,8,0.5,18.6,0.31,37.6,13,66,31,8
54599,79136,EPA026,2021-02-09,8,3.2,17.2,0.63,22.2,11,77,24,20.1
54600,83480,EPA027,2021-02-09,8,2.3,15.4,0.25,34.7,12,80,10,4
54601,87824,EPA028,2021-02-09,8,1.1,17.8,0.69,22.5,20,69,34,17.8
54602,92168,EPA029,2021-02-09,8,1.8,17.3,0.39,35.3,13,71,23,11.6
54603,100856,EPA030,2021-02-09,8,4.4,17.8,0.76,13.5,31,71,44,26.2
54604,105200,EPA031,2021-02-09,8,2.8,18.5,0.57,23.1,11,68,29,21
54605,109544,EPA032,2021-02-09,8,2.6,18.5,0.43,27.2,14,67,34,17.8
54606,113888,EPA033,2021-02-09,8,3.6,18.6,0.67,24,15,70,25,26.1
54607,118232,EPA034,2021-02-09,8,2.9,19.3,0.32,32,18,70,33,17
54608,122576,EPA035,2021-02-09,8,3.2,18.7,0.34,28.5,19,72,41,11.1
54609,126920,EPA036,2021-02-09,8,2.2,17,0.59,17.7,31,81,44,18
54610,131264,EPA037,2021-02-09,8,3.3,17.8,0.62,16.9,42,75,70,21.7
54611,135608,EPA038,2021-02-09,8,2.5,18.2,0.33,30.7,24,71,44,10.1
54612,139952,EPA039,2021-02-09,8,2.3,17.5,0.37,31.9,27,75,42,9.5
54613,148640,EPA040,2021-02-09,8,1.323728814,18,0.45,26.8,26,74,53,10.7
54614,152984,EPA041,2021-02-09,8,5.2,19,0.42,32,23,72,60,17.3
54615,157328,EPA042,2021-02-09,8,1.9,17.8,0.61,18.1,48,74,68,20.8
54616,161672,EPA043,2021-02-09,8,2.7,17.7,0.51,25.3,33,77,55,15.4
54617,166016,EPA044,2021-02-09,8,2.7,17.9,0.62,23.6,50,76,66,17
54618,170360,EPA045,2021-02-09,8,1.9,18.6,0.51,27.8,35,71,56,12.5
54619,174704,EPA046,2021-02-09,8,3.3,18.4,0.7,28.9,33,75,54,17.5
54620,179048,EPA047,2021-02-09,8,1.4,18.5,0.46,23.3,42,88,64,7.9
54621,183392,EPA048,2021-02-09,8,5.6,18.7,0.72,18,62,80,89,26.9
54622,187736,EPA049,2021-02-09,8,4.1,18.8,0.72,22.7,62,78,92,25.7
54623,196424,EPA050,2021-02-09,8,6.2,19.6,1.3,12.9,57,68,85,41
54624,200768,EPA051,2021-02-09,8,3.8,19.4,0.58,25.8,56,80,98,22.1
54625,205112,EPA052,2021-02-09,8,5.2,20.4,0.71,23.4,60,79,114,28.1
54626,209456,EPA053,2021-02-09,8,3.9,18.4,0.75,20,57,79,90,25.1
54627,213800,EPA054,2021-02-09,8,4.2,19.1,0.66,25.8,53,81,75,21.9
54628,218144,EPA056,2021-02-09,8,3.4,19.4,0.67,25.3,53,74,79,22.8
54629,222488,EPA057,2021-02-09,8,3,19.8,0.87,21.8,54,71,80,30
54630,226832,EPA058,2021-02-09,8,4.6,20,0.83,28.4,48,69,74,27.5
54631,231176,EPA059,2021-02-09,8,1.4,20,0.88,26.6,57,79,94,19.4
54632,239864,EPA060,2021-02-09,8,1.2,19.1,0.48,26.9,54,84,92,9.6
54633,244208,EPA061,2021-02-09,8,1,20,0.23,60.1,9,82,12,1.2
54634,248552,EPA062,2021-02-09,8,0.5,19.9,0.5,45.9,6,72,15,7.1
54635,252896,EPA063,2021-02-09,8,1.4,18.6,0.43,42.5,6,76,16,10.7
54636,257240,EPA064,2021-02-09,8,1.8,10.3,0.16,44.4,3,100,5,0.8
54637,261584,EPA065,2021-02-09,8,1.5,15,0.31,44,17,91,30,5.2
54638,265928,EPA066,2021-02-09,8,1.3,16,0.28,37.1,8,96,25,4.9
54639,270272,EPA067,2021-02-09,8,2.8,18.1,1.13,41.7,17,66,37,35.3
54640,274616,EPA068,2021-02-09,8,1.3,17.6,0.85,29.1,23,69,47,20.1
54641,278960,EPA069,2021-02-09,8,3.2,17.4,0.52,18.3,36,82,58,15.6
54642,287648,EPA070,2021-02-09,8,1.6,17.6,0.54,34.6,16,68,38,11.8
54643,291992,EPA071,2021-02-09,8,4.5,19.7,1.13,22.8,55,75,70,28
54644,296336,EPA072,2021-02-09,8,1.4,17,0.65,15.8,29,77,47,16.3
54645,300680,EPA075,2021-02-09,8,3.7,10.7,0.18,36.7,15,66,28,3
54646,305024,EPA077,2021-02-09,8,1.5,15.1,0.25,41.1,23,60,35,3.2
54647,309368,EPA078,2021-02-09,8,1.1,15.4,0.19,42.7,19,83,44,1.8
54648,318056,EPA080,2021-02-09,8,0.5,17.1,0.31,49.2,5,81,13,3.7
54649,968,EPA001,2021-02-10,8,2.2,18.9,0.22,42.1,4,86,5,4.6
54650,48752,EPA002,2021-02-10,8,1.2,19.3,0.23,43.4,5,87,5,6.6
54651,96536,EPA003,2021-02-10,8,10.6,19.8,0.21,39.2,8,78,5,10.2
54652,144320,EPA004,2021-02-10,8,1.4,22,0.32,47.425,5,68,5,4.8
54653,192104,EPA005,2021-02-10,8,2.3,20.9,0.32,43.6,4,68,12,6.8
54654,235544,EPA006,2021-02-10,8,2,21.1,0.43,32.6,6,70,5,13.5
54655,283328,EPA007,2021-02-10,8,1.7,20.8,0.34,41.1,11,70,5,7.7
54656,313736,EPA008,2021-02-10,8,1.6,21,0.37,41.3,4,74,5,5.3
54657,331112,EPA009,2021-02-10,8,2.8,18.4,0.72,16.2,15,76,19,20.1
54658,5312,EPA010,2021-02-10,8,0.5,21.7,0.185,45.6,4,76,19,2.2
54659,9656,EPA011,2021-02-10,8,1.7,21.5,0.17,46.2,7,84,5,5.6
54660,14000,EPA012,2021-02-10,8,1.2,20.4,0.37,35.8,8,79,5,13.2
54661,18344,EPA013,2021-02-10,8,1.2,20.4,0.29,35.5,4,77,5,14.1
54662,22688,EPA014,2021-02-10,8,0.5,19.6,0.28,39.9,6,76,5,6.9
54663,27032,EPA015,2021-02-10,8,2,19.5,0.32,34.4,6,79,12,13.2
54664,35720,EPA017,2021-02-10,8,6.9,20.6,0.51,37.8,7,76,5,10.7
54665,40064,EPA018,2021-02-10,8,2.3,21.6,0.25,42.3,4,70,11,9.1
54666,44408,EPA019,2021-02-10,8,2.5,19.4,0.31,25.5,13,75,21,10.3
54667,53096,EPA020,2021-02-10,8,1.6,19.4,0.47,29,13,81,17,12.3
54668,57440,EPA021,2021-02-10,8,1.2,18.4,0.61,27.3,7,80,12,14
54669,61784,EPA022,2021-02-10,8,1.9,18.3,0.31,24.8,14,80,17,15.8
54670,66128,EPA023,2021-02-10,8,1.211111111,17.5,0.45,18.3,9,84,16,11.5
54671,70472,EPA024,2021-02-10,8,2.8,18.4,0.72,16.2,15,76,19,20.1
54672,74816,EPA025,2021-02-10,8,6.3,17.4,0.56,10.6,24,82,35,17.1
54673,79160,EPA026,2021-02-10,8,3.7,17.5,0.42,10.4,17,86,26,14.8
54674,83504,EPA027,2021-02-10,8,2.2,17.6,0.37,21.5,23.5,80,43,12
54675,87848,EPA028,2021-02-10,8,3.5,17.6,0.55,21.1,30,76,53,20.5
54676,92192,EPA029,2021-02-10,8,1.3,17.3,0.25,27.2,17,84,37,6.5
54677,100880,EPA030,2021-02-10,8,4.7,18,0.81,9.9,42,75,79,24.1
54678,105224,EPA031,2021-02-10,8,3.8,19.2,0.55,14,27,72,42,19.9
54679,109568,EPA032,2021-02-10,8,2.8,19.2,0.46,16.6,25,75,40,18.4
54680,113912,EPA033,2021-02-10,8,4,18.9,0.62,18.4,28,77,47,20.7
54681,118256,EPA034,2021-02-10,8,1.2,19.3,0.26,24.6,28,89,48,11.4
54682,122600,EPA035,2021-02-10,8,3.8,19.2,0.33,16.7,23,84,64,15.6
54683,126944,EPA036,2021-02-10,8,2,17.9,0.73,16.2,39,81,63,15.4
54684,131288,EPA037,2021-02-10,8,3.7,17.9,0.64,11.9,62,81,229,15.3
54685,135632,EPA038,2021-02-10,8,2.5,18.1,0.49,16.6,38,80,80,17.3
54686,139976,EPA039,2021-02-10,8,3.2,17.7,0.46,10.5,31,84,65,14.1
54687,148664,EPA040,2021-02-10,8,0.591525424,18.2,0.34,17.6,30,84,71,10.4
54688,153008,EPA041,2021-02-10,8,1.6,19.4,0.25,26.5,22,86,62,10.5
54689,157352,EPA042,2021-02-10,8,4.1,18.4,0.52,9.6,32,77,54,16.8
54690,161696,EPA043,2021-02-10,8,3.2,18.7,0.28,23.1,27,84,66,9.4
54691,166040,EPA044,2021-02-10,8,1.9,19.2,0.25,27.4,28,82,63,9.6
54692,170384,EPA045,2021-02-10,8,1.9,19.6,0.29,29.7,30,78,48,9.6
54693,174728,EPA046,2021-02-10,8,1.5,19.4,0.36,30.8,22,81,52,11.7
54694,179072,EPA047,2021-02-10,8,1.9,18.6,0.43,18.6,30,87,60,9
54695,183416,EPA048,2021-02-10,8,2.5,18.5,0.38,13.8,23,86,49,15.2
54696,187760,EPA049,2021-02-10,8,5.1,19,0.41,16.8,25,83,54,18.3
54697,196448,EPA050,2021-02-10,8,4.1,19.5,0.74,13.2,31,74,59,24
54698,200792,EPA051,2021-02-10,8,3.2,19.4,0.35,18.3,25,83,58,15.9
54699,205136,EPA052,2021-02-10,8,4.2,20.1,0.41,25.7,27,79,59,17.7
54700,209480,EPA053,2021-02-10,8,2.4,18.2,0.37,17.8,23,84,47,13.7
54701,213824,EPA054,2021-02-10,8,2.8,19.2,0.53,18.2,23,85,52,17.7
54702,218168,EPA056,2021-02-10,8,2.2,19.6,0.43,23.3,25,80,51,14.3
54703,222512,EPA057,2021-02-10,8,2.2,19.9,0.53,15.7,24,78,53,20.9
54704,226856,EPA058,2021-02-10,8,5.1,19.6,0.5,19.1,25,76,53,24
54705,231200,EPA059,2021-02-10,8,2.5,19.8,0.47,23.6,26,78,63,13
54706,239888,EPA060,2021-02-10,8,2.2,18.9,0.43,20.8,43,85,77,11.1
54707,244232,EPA061,2021-02-10,8,0.5,20.8,0.14,49.8,7,87,5,0.6
54708,248576,EPA062,2021-02-10,8,1.7,19.6,0.4,31,3,86,16,7.1
54709,252920,EPA063,2021-02-10,8,0.5,18.9,0.26,20.2,7,82,10,4.5
54710,257264,EPA064,2021-02-10,8,0.5,13.8,0.16,44,1,100,0,0.3
54711,261608,EPA065,2021-02-10,8,1.4,17.8,0.29,39.8,7,96,11,7.3
54712,265952,EPA066,2021-02-10,8,2.4,18.7,0.29,30.7,5,96,5,12.3
54713,270296,EPA067,2021-02-10,8,1.8,21,0.82,16.2,4,71,5,25.75
54714,274640,EPA068,2021-02-10,8,2.7,19.7,1.66,13.6,18,80,25,33.45
54715,278984,EPA069,2021-02-10,8,2.4,17.3,0.59,13.8,37,86,65,14.9
54716,287672,EPA070,2021-02-10,8,1.6,20.6,0.39,38.2,4,74,10,8.5
54717,292016,EPA071,2021-02-10,8,3,20,0.89,18.5,25,79,52,21.6
54718,296360,EPA072,2021-02-10,8,2.4,16.6,0.65,20.3,36,78,51,12.3
54719,300704,EPA075,2021-02-10,8,3.3,11.2,0.32,35,10,95,11,2.1
54720,305048,EPA077,2021-02-10,8,1.6,16.2,0.23,32.4,13,66,19,3
54721,309392,EPA078,2021-02-10,8,0.5,15.3,0.21,37.2,18,89,36,2.2
54722,318080,EPA080,2021-02-10,8,1.7,17.8,0.29,21.5,10,86,14,5.1
54723,992,EPA001,2021-02-11,8,2,18.6,0.45,21.1,7,97,14,14.2
54724,48776,EPA002,2021-02-11,8,2.6,18.6,0.78,14.5,18,95,17,22.2
54725,96560,EPA003,2021-02-11,8,3,19.8,0.23,33.6,4,88,5,4.9
54726,144344,EPA004,2021-02-11,8,2.1,18.7,0.42,21,8,90,5,14.3
54727,192128,EPA005,2021-02-11,8,3.2,18.4,0.48,17.8,10,91,14,15.9
54728,235568,EPA006,2021-02-11,8,1.8,18.7,0.39,18,9,89,5,15.6
54729,283352,EPA007,2021-02-11,8,2.4,18.4,0.28,24.9,8,87,5,10.1
54730,313760,EPA008,2021-02-11,8,1.7,18.6,0.35,25.2,6,90,10,3.8
54731,331136,EPA009,2021-02-11,8,1,17.7,0.36,34.3,7,93,14,11
54732,5336,EPA010,2021-02-11,8,0.5,17.7,0.3,26.8,6,93,5,7.6
54733,9680,EPA011,2021-02-11,8,0.5,19.3,0.27,28.8,2,95,5,7.1
54734,14024,EPA012,2021-02-11,8,1.8,18.9,0.51,18.5,7,93,5,16.9
54735,18368,EPA013,2021-02-11,8,2.4,19.2,0.42,22.1,8,97,5,12.2
54736,22712,EPA014,2021-02-11,8,1.7,18.1,0.38,23.2,7,92,10,12.5
54737,27056,EPA015,2021-02-11,8,2.6,18.8,0.35,23.5,6,90,5,12.9
54738,35744,EPA017,2021-02-11,8,1.8,18.2,0.34,21.5,12,93,11,13.4
54739,40088,EPA018,2021-02-11,8,1.1,17.1,0.22,31.4,6,100,10,11.4
54740,44432,EPA019,2021-02-11,8,1.3,16.5,0.2,30.7,8,88,11,6.7
54741,53120,EPA020,2021-02-11,8,1.7,17.7,0.35,22.3,10,94,12,12
54742,57464,EPA021,2021-02-11,8,1.5,17.3,0.4,23.5,6,98,5,10.6
54743,61808,EPA022,2021-02-11,8,1.1,17.2,0.23,35,5,92,5,6.8
54744,66152,EPA023,2021-02-11,8,2.8,18.7,0.28,27.3,3,92,5,7.8
54745,70496,EPA024,2021-02-11,8,1,17.7,0.36,34.3,7,93,14,11
54746,74840,EPA025,2021-02-11,8,1.3,16.8,0.23,30.2,7,95,16,4
54747,79184,EPA026,2021-02-11,8,1.3,18.1,0.24,27.1,2,99,5,6.3
54748,83528,EPA027,2021-02-11,8,1.9,16.7,0.24,20.3,6,98,7.5,7.9
54749,87872,EPA028,2021-02-11,8,1.1,16.8,0.31,24.6,10,95,5,11.9
54750,92216,EPA029,2021-02-11,8,1.1,16.1,0.19,35.3,1,91,5,3.4
54751,100904,EPA030,2021-02-11,8,3.5,17.5,0.37,17,7,90,5,11
54752,105248,EPA031,2021-02-11,8,1.4,16.3,0.27,18.6,4,97.4,5,13.2
54753,109592,EPA032,2021-02-11,8,1.4,18.3,0.22,24.1,4,88,5,11.5
54754,113936,EPA033,2021-02-11,8,2.4,17.6,0.42,24.8,6,92,5,16.2
54755,118280,EPA034,2021-02-11,8,0.5,17.7,0.18,37.7,4,98,5,5.9
54756,122624,EPA035,2021-02-11,8,2,17.4,0.22,24.6,7,95,18,4.6
54757,126968,EPA036,2021-02-11,8,2.1,18.3,0.44,23,3,93,5,11.4
54758,131312,EPA037,2021-02-11,8,1,18.1,0.36,27,6,92,5,5.2
54759,135656,EPA038,2021-02-11,8,1.4,17.7,0.26,26.3,12,96,12,8.5
54760,140000,EPA039,2021-02-11,8,0.5,18.2,0.34,23.2,5,94,5,8.7
54761,148688,EPA040,2021-02-11,8,0.703703704,18.1,0.26,22.2,3,94,5,4.8
54762,153032,EPA041,2021-02-11,8,1.9,17.7,0.19,36.1,2,97,5,6.1
54763,157376,EPA042,2021-02-11,8,1.3,18.6,0.44,19.5,12,89,25.5,15.9
54764,161720,EPA043,2021-02-11,8,1,18.3,0.3,24.5,4,92,5,9.8
54765,166064,EPA044,2021-02-11,8,1.7,19.1,0.25,29.9,1,89,5,6.6
54766,170408,EPA045,2021-02-11,8,1.2,19.6,0.31,30,5,90,5,7.8
54767,174752,EPA046,2021-02-11,8,1.6,19.2,0.36,30.9,9,91,5,12.3
54768,179096,EPA047,2021-02-11,8,0.5,19.2,0.34,25.9,5,92,5,5.4
54769,183440,EPA048,2021-02-11,8,2,18.9,0.27,25.4,1,93,5,7.4
54770,187784,EPA049,2021-02-11,8,3,19.8,0.3,26.3,3,90,5,12.8
54771,196472,EPA050,2021-02-11,8,2.2,19.8,0.73,22.8,4,83,5,13.5
54772,200816,EPA051,2021-02-11,8,2.6,19.3,0.28,22.4,5,93,12,11.1
54773,205160,EPA052,2021-02-11,8,2.8,19.7,0.3,29.1,1,94,12,10
54774,209504,EPA053,2021-02-11,8,1.3,18.8,0.28,29.4,2,92,5,7.3
54775,213848,EPA054,2021-02-11,8,1.3,19.2,0.41,31.2,1,92,5,9.2
54776,218192,EPA056,2021-02-11,8,2.6,17.2,0.41,29.1,11,89,5,12.3
54777,222536,EPA057,2021-02-11,8,1.9,20.3,0.45,22.6,7,87,5,13.7
54778,226880,EPA058,2021-02-11,8,2.6,19.6,0.33,28.3,5,86,5,9.7
54779,231224,EPA059,2021-02-11,8,2.3,19.8,0.41,24.2,2,90,5,9.4
54780,239912,EPA060,2021-02-11,8,2.7,20,0.31,29.8,2,91,11,6.2
54781,244256,EPA061,2021-02-11,8,0.5,19.6,0.21,33.6,1,88,5,2.5
54782,248600,EPA062,2021-02-11,8,0.5,19.9,0.43,16.8,3,99,5,8.5
54783,252944,EPA063,2021-02-11,8,1.4,19,0.44,14.4,3,92,5,10.7
54784,257288,EPA064,2021-02-11,8,1.5,14.5,0.2,33.4,4,100,0,4.1
54785,261632,EPA065,2021-02-11,8,1.8,19.1,0.53,18.4,6,94,11,12.3
54786,265976,EPA066,2021-02-11,8,1.1,19.4,0.4,13.9,7,97,12,11.3
54787,270320,EPA067,2021-02-11,8,2.1,18.5,0.83,34.3,6,89,5,23.5
54788,274664,EPA068,2021-02-11,8,1.6,17.9,0.47,16.6,14,93,5,17.2
54789,279008,EPA069,2021-02-11,8,0.5,18.7,0.28,29.1,3,93,5,7
54790,287696,EPA070,2021-02-11,8,1.5,18.6,0.7,15,8,88,5,21.8
54791,292040,EPA071,2021-02-11,8,1.6,20.3,0.67,25.3,1,86,5,16.5
54792,296384,EPA072,2021-02-11,8,1.6,16.8,0.38,20.4,7,91,5,10
54793,300728,EPA075,2021-02-11,8,1.4,13.7,0.13,44.4,2,93,5,1.8
54794,305072,EPA077,2021-02-11,8,2.5,15.7,0.24,28.9,9,85,5,5.4
54795,309416,EPA078,2021-02-11,8,1.2,16.2,0.14,41.4,9,89,15,2.9
54796,318104,EPA080,2021-02-11,8,0.5,17.8,0.53,13.2,3,97,5,8.5
54797,1016,EPA001,2021-02-12,8,1.1,19.9,0.18,38.8,6,90,20,2.8
54798,48800,EPA002,2021-02-12,8,1.3,19.1,0.28,35.6,9,95,24,10.4
54799,96584,EPA003,2021-02-12,8,1.6,20.2,0.16,42.2,67,87,336,1.7
54800,144368,EPA004,2021-02-12,8,2.2,18.9,0.22,34.7,5,90,5,6.2
54801,192152,EPA005,2021-02-12,8,1.8,18.9,0.22,38.3,7,88,11,7.1
54802,235592,EPA006,2021-02-12,8,3,19.7,0.3,28.1,7,86,5,14
54803,283376,EPA007,2021-02-12,8,2.4,19,0.27,36.2,9,88,14,7.6
54804,313784,EPA008,2021-02-12,8,2,19.8,0.3,33.5,11,89,19,4.6
54805,331160,EPA009,2021-02-12,8,1.5,18.6,0.19,37.1,8,92,30,5.3
54806,5360,EPA010,2021-02-12,8,0.5,19.1,0.21,27.4,3,92,5,5.4
54807,9704,EPA011,2021-02-12,8,2.3,19.5,0.27,28.4,11,98,16,12.7
54808,14048,EPA012,2021-02-12,8,1.5,19.8,0.29,32.5,11,93,16,14
54809,18392,EPA013,2021-02-12,8,1.2,20.4,0.21,33.6,5,98,12,13
54810,22736,EPA014,2021-02-12,8,1.2,18.8,0.18,39.6,6,89,10,5.9
54811,27080,EPA015,2021-02-12,8,1.8,19.2,0.21,33.3,7,90,18,11.7
54812,35768,EPA017,2021-02-12,8,2.4,19.3,0.29,36.4,9,91,16,8.8
54813,40112,EPA018,2021-02-12,8,3.5,18.9,0.19,30.5,10,93,26,19
54814,44456,EPA019,2021-02-12,8,3.7,17.1,0.16,33.9,10,88,47,6.4
54815,53144,EPA020,2021-02-12,8,2.4,18.1,0.27,36.7,10,95,12,6.9
54816,57488,EPA021,2021-02-12,8,1.4,17.5,0.19,38.5,3,100,5,6.3
54817,61832,EPA022,2021-02-12,8,1.4,18.3,0.25,38.6,7,90,23,5.7
54818,66176,EPA023,2021-02-12,8,1.923684211,18.8,0.18,44.8,6,92,5,2.6
54819,70520,EPA024,2021-02-12,8,1.5,18.6,0.19,37.1,8,92,30,5.3
54820,74864,EPA025,2021-02-12,8,1.5,17.2,0.15,30.6,11,95,37,4.5
54821,79208,EPA026,2021-02-12,8,2.1,18.5,0.17,28.9,8,100,29,6.8
54822,83552,EPA027,2021-02-12,8,1.6,15.5,0.14,27.4,5,98,5,6.1
54823,87896,EPA028,2021-02-12,8,0.5,16.5,0.24,20,10,88,11,6.6
54824,92240,EPA029,2021-02-12,8,0.5,15.9,0.21,36.7,4,92,16,5
54825,100928,EPA030,2021-02-12,8,3.4,17.7,0.35,19,22,80,25,10.2
54826,105272,EPA031,2021-02-12,8,1.5,16.3,0.2,27.6,7,88,5,7.7
54827,109616,EPA032,2021-02-12,8,1.6,18.2,0.14,31.5,6,85,14,6.4
54828,113960,EPA033,2021-02-12,8,3.4,17.5,0.26,32.9,16,88,16,9.6
54829,118304,EPA034,2021-02-12,8,1.1,17.7,0.23,39.7,6,96,11,5.2
54830,122648,EPA035,2021-02-12,8,2.7,17.2,0.28,27.9,9,94,24,4.2
54831,126992,EPA036,2021-02-12,8,2.3,17.9,0.27,19.3,12,83,15,4.1
54832,131336,EPA037,2021-02-12,8,1.3,17.6,0.24,20.2,18,87,22,5.8
54833,135680,EPA038,2021-02-12,8,0.5,17.5,0.25,32.2,21,90,32,6.1
54834,140024,EPA039,2021-02-12,8,1.2,17.3,0.24,33,15,92,23,7.9
54835,148712,EPA040,2021-02-12,8,0.948148148,17.1,0.17,32.6,19,91,20,5.2
54836,153056,EPA041,2021-02-12,8,1.1,16.9,0.18,39,9,97,22.5,6.74
54837,157400,EPA042,2021-02-12,8,1.3,17.6,0.27,23.3,19,85,32,9.7
54838,161744,EPA043,2021-02-12,8,0.5,16.9,0.22,28.9,16,92,23,7.5
54839,166088,EPA044,2021-02-12,8,0.5,17.5,0.16,26.9,11,84,15,5.7
54840,170432,EPA045,2021-02-12,8,2.5,17.7,0.22,29.1,18,87,25,6.7
54841,174776,EPA046,2021-02-12,8,1.5,17.7,0.26,26.5,20,88,20,9.8
54842,179120,EPA047,2021-02-12,8,2.1,17.3,0.23,14.5,12,92,14,5
54843,183464,EPA048,2021-02-12,8,1.5,17.7,0.23,20.5,13,88,22,6.7
54844,187808,EPA049,2021-02-12,8,3.5,18.1,0.23,18,17,85,21,10.3
54845,196496,EPA050,2021-02-12,8,1.9,18.1,0.41,16,14,78,24,11.2
54846,200840,EPA051,2021-02-12,8,1.4,18,0.2,17.2,12,89,15,7.5
54847,205184,EPA052,2021-02-12,8,2,18.2,0.21,20.3,7,90,18,7.2
54848,209528,EPA053,2021-02-12,8,1.6,17.4,0.22,21.4,19,86,22,6.6
54849,213872,EPA054,2021-02-12,8,1.9,18,0.3,20.9,20,86,24,8.6
54850,218216,EPA056,2021-02-12,8,1.2,14.9,0.31,20.6,22,83,28,9.2
54851,222560,EPA057,2021-02-12,8,1.1,18.8,0.32,16.2,18,82,19,11.7
54852,226904,EPA058,2021-02-12,8,2.1,18.4,0.27,17.3,15,81,19,14.6
54853,231248,EPA059,2021-02-12,8,2,17.9,0.25,16.9,9,90,13,7.6
54854,239936,EPA060,2021-02-12,8,0.5,18.2,0.21,20.2,19,89,16,4.5
54855,244280,EPA061,2021-02-12,8,0.5,21.2,0.11,31.4,8,88,19,1.4
54856,248624,EPA062,2021-02-12,8,1.4,21.6,0.23,23,10,68,5,2.7
54857,252968,EPA063,2021-02-12,8,0.5,20.6,0.18,20.4,4,69,11,1.4
54858,257312,EPA064,2021-02-12,8,1.5,13.7,0.11,44.4,2,100,5,1.1
54859,261656,EPA065,2021-02-12,8,1,18.3,0.2,28,3,92,5,1.8
54860,266000,EPA066,2021-02-12,8,0.5,19.6,0.16,25.8,2,90,11,1.6
54861,270344,EPA067,2021-02-12,8,3.3,19.5,0.81,37.1,19,89,21,30.2
54862,274688,EPA068,2021-02-12,8,1.5,18.4,0.41,24,6,94,12,17.8
54863,279032,EPA069,2021-02-12,8,1.4,17.1,0.24,13.5,13,85,16,3.9
54864,287720,EPA070,2021-02-12,8,1.2,19.2,0.32,33,8,88,19,10.6
54865,292064,EPA071,2021-02-12,8,1.7,19,0.39,20,18,82,21,10.2
